merchant_id,transaction_id,date,transaction_amount,success,payment_method
M_1101,T_100838,2026-04-14 00:00:00,702.0005083843574,1,UPI
M_1176,T_100839,2026-02-23 00:00:00,221.62395363326135,1,Wallet
M_1062,T_100840,2026-02-12 00:00:00,1363.0641827008183,1,Card
M_1146,T_100841,2025-11-28 00:00:00,952.2968339540976,0,NetBanking
M_1067,T_100842,2026-04-26 00:00:00,175.37554628434194,0,UPI
M_1031,T_100843,2026-02-13 00:00:00,223.0017749434724,1,Card
M_1098,T_100844,2026-02-12 00:00:00,197.82928611478212,1,UPI
M_1047,T_100845,2025-12-10 00:00:00,399.35569234403886,0,Wallet
M_1113,T_100846,2026-03-12 00:00:00,120.62958556548162,1,UPI
M_1183,T_100847,2026-01-15 00:00:00,169.38001038810947,1,UPI
M_1033,T_100848,2026-01-06 00:00:00,151.61839422852347,1,Card
M_1025,T_100849,2026-03-28 00:00:00,710.9438188166358,1,Wallet
M_1004,T_100850,2025-11-27 00:00:00,38.605660274103414,1,UPI
M_1011,T_100851,2025-11-26 00:00:00,641.3672545613329,1,UPI
M_1139,T_100852,2026-03-12 00:00:00,198.3499680104414,1,UPI
M_1088,T_100853,2026-01-05 00:00:00,112.05814740946558,1,UPI
M_1176,T_100854,2026-02-24 00:00:00,73.85481087491485,1,Card
M_1037,T_100855,2026-03-23 00:00:00,1506.8638245392156,1,Card
M_1024,T_100856,2025-11-21 00:00:00,448.0605194378629,1,UPI
M_1106,T_100857,2026-02-20 00:00:00,132.8919019424286,1,Card
M_1148,T_100858,2026-02-12 00:00:00,545.0568759519473,1,UPI
M_1088,T_100859,2026-04-29 00:00:00,15.434974021507358,1,NetBanking
M_1004,T_100860,2026-03-02 00:00:00,440.0229981594398,1,UPI
M_1101,T_100861,2026-02-01 00:00:00,138.26954492535256,1,Card
M_1103,T_100862,2025-12-21 00:00:00,547.5225527050154,1,UPI
M_1089,T_100863,2026-03-03 00:00:00,699.4822975790617,1,UPI
M_1121,T_100864,2026-02-02 00:00:00,160.33018972719208,0,UPI
M_1161,T_100865,2025-12-01 00:00:00,37.10416837253274,1,UPI
M_1039,T_100866,2026-02-09 00:00:00,485.9204929287192,1,Card
M_1181,T_100867,2026-04-19 00:00:00,877.3651739398308,1,UPI
M_1007,T_100868,2026-04-24 00:00:00,36.58747323080924,1,UPI
M_1165,T_100869,2026-01-20 00:00:00,231.84419163797716,1,Card
M_1013,T_100870,2026-01-11 00:00:00,836.1876831831261,1,UPI
M_1158,T_100871,2026-04-12 00:00:00,18.449139791170275,1,UPI
M_1001,T_100872,2025-11-26 00:00:00,1393.1756669841309,1,UPI
M_1058,T_100873,2026-03-26 00:00:00,211.81573261073342,0,NetBanking
M_1134,T_100874,2026-03-08 00:00:00,146.65462599157885,1,Card
M_1162,T_100875,2026-01-20 00:00:00,532.397245530487,1,Card
M_1121,T_100876,2026-04-25 00:00:00,33.95784192958733,1,UPI
M_1010,T_100877,2025-12-20 00:00:00,65.95446501768049,1,UPI
M_1057,T_100878,2026-03-08 00:00:00,546.7059868281257,1,UPI
M_1067,T_100879,2025-12-10 00:00:00,95.28308464195052,1,UPI
M_1172,T_100880,2026-01-29 00:00:00,102.08382334480892,1,Card
M_1135,T_100881,2025-11-24 00:00:00,1741.663093439034,1,UPI
M_1193,T_100882,2025-11-08 00:00:00,35.759518717247616,1,UPI
M_1124,T_100883,2025-12-27 00:00:00,178.2258342477043,1,UPI
M_1113,T_100884,2026-02-25 00:00:00,289.70856970137055,1,NetBanking
M_1172,T_100885,2026-03-31 00:00:00,904.6703451395797,1,NetBanking
M_1107,T_100886,2025-11-04 00:00:00,740.7852765086898,1,UPI
M_1014,T_100887,2026-04-17 00:00:00,406.45225599890506,1,Wallet
M_1005,T_100888,2026-02-20 00:00:00,1088.6157130747151,1,NetBanking
M_1042,T_100889,2026-03-25 00:00:00,606.5083732518536,1,UPI
M_1132,T_100890,2026-04-09 00:00:00,565.990360274469,1,Wallet
M_1149,T_100891,2026-02-20 00:00:00,492.92888241870634,1,Card
M_1136,T_100892,2025-12-30 00:00:00,116.0598244929461,1,UPI
M_1072,T_100893,2025-11-23 00:00:00,43.97462766991768,1,UPI
M_1115,T_100894,2025-11-30 00:00:00,758.7034216458408,1,Card
M_1024,T_100895,2026-01-13 00:00:00,1151.2179631090614,1,UPI
M_1118,T_100896,2026-03-07 00:00:00,18.36583886880826,1,Card
M_1009,T_100897,2026-02-07 00:00:00,143.93598241838527,1,Wallet
M_1134,T_100898,2026-03-06 00:00:00,1024.0303165636087,0,UPI
M_1053,T_100899,2026-01-14 00:00:00,282.3670998723134,1,NetBanking
M_1186,T_100900,2026-01-29 00:00:00,1476.4354087055226,1,UPI
M_1047,T_100901,2025-12-12 00:00:00,453.79360028573404,1,Wallet
M_1129,T_100902,2025-12-29 00:00:00,393.2547289867954,1,Card
M_1014,T_100903,2026-02-27 00:00:00,409.1078280730405,1,UPI
M_1042,T_100904,2025-11-17 00:00:00,135.37428018795242,1,UPI
M_1007,T_100905,2026-01-08 00:00:00,57.10932254541154,1,UPI
M_1174,T_100906,2026-01-15 00:00:00,179.3660957545311,1,UPI
M_1012,T_100907,2026-04-29 00:00:00,349.1641430948137,1,UPI
M_1174,T_100908,2026-04-23 00:00:00,412.3326052442183,1,UPI
M_1164,T_100909,2025-11-27 00:00:00,1218.452091726132,1,Card
M_1062,T_100910,2026-04-13 00:00:00,271.88432109896297,1,UPI
M_1181,T_100911,2026-02-08 00:00:00,449.54399751297547,1,NetBanking
M_1003,T_100912,2025-11-22 00:00:00,215.72470480120015,1,UPI
M_1146,T_100913,2025-12-08 00:00:00,147.56827230918526,1,NetBanking
M_1008,T_100914,2025-12-02 00:00:00,879.6322232632999,1,UPI
M_1125,T_100915,2026-01-14 00:00:00,233.51439594779686,1,UPI
M_1033,T_100916,2026-01-16 00:00:00,2461.9091152837705,1,Wallet
M_1146,T_100917,2026-04-08 00:00:00,548.5569647955132,1,NetBanking
M_1082,T_100918,2026-02-03 00:00:00,325.25637222570447,1,UPI
M_1129,T_100919,2025-12-30 00:00:00,557.3577581070956,1,Card
M_1166,T_100920,2026-04-08 00:00:00,594.12212568912,1,Card
M_1003,T_100921,2026-01-10 00:00:00,18.16652925167032,1,UPI
M_1091,T_100922,2026-01-04 00:00:00,537.9101270853492,1,Card
M_1105,T_100923,2025-11-24 00:00:00,368.34976882637795,1,UPI
M_1049,T_100924,2026-04-20 00:00:00,1669.6680840923104,1,UPI
M_1026,T_100925,2026-02-21 00:00:00,1450.5618776882332,1,UPI
M_1181,T_100926,2025-11-30 00:00:00,247.48860433623292,1,UPI
M_1009,T_100927,2025-12-12 00:00:00,142.85124981182682,1,Card
M_1041,T_100928,2025-12-17 00:00:00,40.90754365225408,1,Card
M_1106,T_100929,2025-11-27 00:00:00,672.4138874764507,1,UPI
M_1065,T_100930,2025-11-12 00:00:00,211.71222438711519,1,UPI
M_1095,T_100931,2026-04-25 00:00:00,24.123735229361166,1,UPI
M_1123,T_100932,2026-04-13 00:00:00,105.9721653030698,1,Card
M_1077,T_100933,2025-11-29 00:00:00,829.8941837090298,1,UPI
M_1102,T_100934,2025-11-24 00:00:00,235.29944282123233,1,NetBanking
M_1141,T_100935,2026-04-11 00:00:00,1256.0748078922747,1,UPI
M_1035,T_100936,2026-04-22 00:00:00,183.61231347784894,1,Card
M_1099,T_100937,2026-02-04 00:00:00,574.0633958087998,1,Wallet
M_1194,T_100938,2026-03-31 00:00:00,10.556356515891432,1,UPI
M_1195,T_100939,2026-03-29 00:00:00,512.1671385451763,1,UPI
M_1197,T_100940,2026-03-20 00:00:00,205.43389400724234,1,Card
M_1198,T_100941,2025-12-16 00:00:00,82.2680136876162,1,NetBanking
M_1043,T_100942,2026-02-06 00:00:00,201.55495993886677,1,Card
M_1122,T_100943,2026-01-18 00:00:00,1119.1223080504917,1,UPI
M_1082,T_100944,2026-02-18 00:00:00,16.490682142417693,1,NetBanking
M_1034,T_100945,2026-03-13 00:00:00,371.2481699611379,1,Card
M_1021,T_100946,2026-04-22 00:00:00,2257.509494507811,1,UPI
M_1128,T_100947,2026-04-21 00:00:00,60.81974269170652,1,Wallet
M_1087,T_100948,2026-04-06 00:00:00,55.865705528693205,1,NetBanking
M_1194,T_100949,2026-03-07 00:00:00,207.96116108814928,1,UPI
M_1156,T_100950,2026-01-23 00:00:00,583.1534371782179,1,UPI
M_1002,T_100951,2026-02-16 00:00:00,601.1417437719913,1,Card
M_1003,T_100952,2025-11-19 00:00:00,665.1283351620554,1,UPI
M_1187,T_100953,2026-01-25 00:00:00,193.7450339126429,1,Card
M_1042,T_100954,2025-12-12 00:00:00,380.71049753675277,1,UPI
M_1076,T_100955,2026-04-05 00:00:00,748.1359288903757,1,NetBanking
M_1178,T_100956,2025-11-12 00:00:00,331.38323268146064,1,UPI
M_1041,T_100957,2026-04-04 00:00:00,1358.144241192004,1,UPI
M_1133,T_100958,2026-04-23 00:00:00,466.3923269333777,1,UPI
M_1098,T_100959,2026-01-11 00:00:00,447.49069098491515,1,UPI
M_1006,T_100960,2025-12-31 00:00:00,2846.96471547276,1,Card
M_1139,T_100961,2026-04-20 00:00:00,1430.0215551905521,1,Card
M_1012,T_100962,2026-01-28 00:00:00,905.4929540418439,1,Wallet
M_1003,T_100963,2026-01-14 00:00:00,1344.2403250150705,1,UPI
M_1091,T_100964,2026-04-22 00:00:00,74.17092083205719,1,Wallet
M_1025,T_100965,2026-04-02 00:00:00,42.02226218904918,1,Card
M_1077,T_100966,2025-12-05 00:00:00,546.6217349000682,0,UPI
M_1157,T_100967,2026-02-01 00:00:00,1040.4279534900238,1,Wallet
M_1101,T_100968,2026-02-14 00:00:00,485.932344421949,1,UPI
M_1165,T_100969,2026-01-03 00:00:00,850.2611555044056,0,Card
M_1168,T_100970,2026-01-13 00:00:00,334.484952548964,1,Card
M_1051,T_100971,2026-04-10 00:00:00,77.80908281102242,1,UPI
M_1144,T_100972,2026-03-12 00:00:00,127.1217994501808,1,Card
M_1177,T_100973,2025-12-05 00:00:00,71.91945821277707,1,UPI
M_1122,T_100974,2025-12-13 00:00:00,427.18323653730175,1,UPI
M_1156,T_100975,2025-11-16 00:00:00,418.62140382856853,1,UPI
M_1164,T_100976,2025-11-17 00:00:00,380.8152827528092,1,UPI
M_1131,T_100977,2025-11-30 00:00:00,51.79231304027108,1,Card
M_1035,T_100978,2025-11-18 00:00:00,193.34264188985068,1,Card
M_1126,T_100979,2026-01-29 00:00:00,1779.200605080883,1,Card
M_1199,T_100980,2026-04-01 00:00:00,269.9523782700057,1,Card
M_1009,T_100981,2025-12-03 00:00:00,90.75432349648771,1,Card
M_1166,T_100982,2026-03-17 00:00:00,1045.2407238252472,1,UPI
M_1189,T_100983,2026-02-25 00:00:00,299.7803711244036,1,UPI
M_1181,T_100984,2025-11-18 00:00:00,467.47224380726817,1,UPI
M_1164,T_100985,2026-04-10 00:00:00,912.0350584806711,1,UPI
M_1122,T_100986,2026-02-21 00:00:00,360.13321268787945,1,UPI
M_1126,T_100987,2026-03-14 00:00:00,323.78862012635744,1,UPI
M_1143,T_100988,2026-02-03 00:00:00,399.4765420801646,1,UPI
M_1118,T_100989,2026-04-26 00:00:00,433.85789825193626,1,UPI
M_1196,T_100990,2025-12-12 00:00:00,176.59366713651028,1,Card
M_1121,T_100991,2025-11-15 00:00:00,500.8547664445083,1,UPI
M_1009,T_100992,2026-01-31 00:00:00,149.96384689866488,1,UPI
M_1037,T_100993,2026-01-16 00:00:00,1532.6220620029242,1,UPI
M_1121,T_100994,2026-01-23 00:00:00,331.6406010914161,1,UPI
M_1135,T_100995,2026-01-26 00:00:00,377.4529361608981,0,UPI
M_1077,T_100996,2026-01-16 00:00:00,70.26000017328056,1,Card
M_1168,T_100997,2025-11-22 00:00:00,399.6468595696304,1,UPI
M_1109,T_100998,2026-02-21 00:00:00,50.164619899309464,1,UPI
M_1153,T_100999,2026-02-20 00:00:00,580.5900308665133,1,UPI
M_1133,T_101000,2026-04-20 00:00:00,34.05601740208982,0,UPI
M_1027,T_101001,2026-03-26 00:00:00,567.9654155118283,1,UPI
M_1055,T_101002,2026-04-04 00:00:00,736.1563480120282,1,Card
M_1067,T_101003,2025-12-16 00:00:00,2244.445718652047,1,Wallet
M_1005,T_101004,2025-11-24 00:00:00,199.43379691203737,1,UPI
M_1024,T_101005,2026-03-28 00:00:00,108.63535276191764,1,Card
M_1044,T_101006,2026-02-22 00:00:00,211.72342665215697,1,UPI
M_1010,T_101007,2026-03-27 00:00:00,2457.4017579172464,1,NetBanking
M_1117,T_101008,2025-12-15 00:00:00,137.22513987642765,1,UPI
M_1118,T_101009,2026-03-31 00:00:00,18.408210106858732,1,NetBanking
M_1091,T_101010,2025-12-03 00:00:00,903.7197269513216,1,NetBanking
M_1176,T_101011,2025-12-07 00:00:00,598.9098213629113,1,UPI
M_1079,T_101012,2025-12-08 00:00:00,267.70094340727695,1,Wallet
M_1015,T_101013,2025-11-28 00:00:00,572.6671492511432,1,UPI
M_1182,T_101014,2026-01-24 00:00:00,294.626694458383,1,UPI
M_1133,T_101015,2026-03-31 00:00:00,190.36291813818085,1,Card
M_1095,T_101016,2026-04-07 00:00:00,1405.7007962274868,1,UPI
M_1148,T_101017,2025-12-27 00:00:00,120.83111259572873,1,UPI
M_1087,T_101018,2026-02-23 00:00:00,888.6753738358343,1,UPI
M_1175,T_101019,2026-01-23 00:00:00,610.8867227658617,1,Card
M_1056,T_101020,2025-12-01 00:00:00,118.92604193051575,1,UPI
M_1176,T_101021,2026-01-26 00:00:00,200.8538888817488,1,UPI
M_1027,T_101022,2026-04-18 00:00:00,110.90583004973304,1,UPI
M_1074,T_101023,2025-12-08 00:00:00,57.87497964614334,1,UPI
M_1002,T_101024,2026-02-25 00:00:00,328.9976861234839,1,Card
M_1115,T_101025,2026-03-05 00:00:00,76.98022760585462,1,Card
M_1152,T_101026,2026-04-22 00:00:00,351.12451596984147,1,Card
M_1143,T_101027,2026-03-27 00:00:00,836.1593517445291,1,UPI
M_1072,T_101028,2026-03-09 00:00:00,208.31782046539988,1,UPI
M_1103,T_101029,2026-03-26 00:00:00,192.94106395736867,1,Card
M_1121,T_101030,2026-01-09 00:00:00,487.8027384912371,1,UPI
M_1009,T_101031,2025-11-30 00:00:00,637.4568244354634,1,UPI
M_1124,T_101032,2026-01-12 00:00:00,474.2315443700759,1,NetBanking
M_1108,T_101033,2026-03-17 00:00:00,183.740662148089,1,UPI
M_1019,T_101034,2026-01-08 00:00:00,316.7232461645174,1,Card
M_1001,T_101035,2026-02-01 00:00:00,1352.21862202735,0,Card
M_1094,T_101036,2026-02-13 00:00:00,1069.1011738477791,1,UPI
M_1008,T_101037,2026-02-25 00:00:00,10.464924522810898,1,UPI
M_1163,T_101038,2026-02-28 00:00:00,279.1521821753782,1,Wallet
M_1072,T_101039,2025-12-22 00:00:00,368.9399723471675,1,Wallet
M_1102,T_101040,2025-12-10 00:00:00,824.1963014951298,1,UPI
M_1178,T_101041,2026-01-28 00:00:00,92.37021073163359,1,UPI
M_1129,T_101042,2026-04-02 00:00:00,663.3901436091264,1,UPI
M_1069,T_101043,2026-02-07 00:00:00,288.8420395892157,1,Card
M_1058,T_101044,2026-03-06 00:00:00,120.71726492551059,1,Wallet
M_1067,T_101045,2025-11-15 00:00:00,705.711594296932,1,NetBanking
M_1176,T_101046,2026-02-10 00:00:00,523.0089485826121,1,Card
M_1143,T_101047,2026-02-19 00:00:00,165.58814199508825,1,UPI
M_1079,T_101048,2026-01-22 00:00:00,1051.6792028767936,1,NetBanking
M_1154,T_101049,2025-11-10 00:00:00,733.3427746598924,1,Card
M_1133,T_101050,2025-11-29 00:00:00,208.86758487048024,1,Card
M_1074,T_101051,2025-11-26 00:00:00,149.57338491153337,1,UPI
M_1074,T_101052,2026-04-15 00:00:00,12.576440451165524,1,UPI
M_1053,T_101053,2026-02-11 00:00:00,706.8108623132625,1,Wallet
M_1058,T_101054,2026-01-10 00:00:00,80.60145951758322,1,Card
M_1055,T_101055,2025-12-05 00:00:00,1041.9539952627701,1,UPI
M_1026,T_101056,2025-11-01 00:00:00,332.6317757110416,1,UPI
M_1010,T_101057,2025-12-12 00:00:00,408.0437931239487,1,Card
M_1186,T_101058,2026-03-07 00:00:00,334.2782245704797,1,Wallet
M_1002,T_101059,2026-02-24 00:00:00,1368.0357139970897,1,UPI
M_1111,T_101060,2025-12-31 00:00:00,235.47934281565506,1,Card
M_1017,T_101061,2025-12-20 00:00:00,192.85856282524742,1,UPI
M_1026,T_101062,2025-11-15 00:00:00,1002.0529807411805,1,Card
M_1189,T_101063,2025-12-17 00:00:00,1005.6589557566716,1,Wallet
M_1188,T_101064,2026-04-09 00:00:00,2708.9751963514186,1,UPI
M_1033,T_101065,2026-01-18 00:00:00,230.95485961504994,1,Card
M_1198,T_101066,2026-04-08 00:00:00,74.99061241419822,1,UPI
M_1001,T_101067,2026-02-09 00:00:00,554.0532080218051,1,UPI
M_1084,T_101068,2025-11-22 00:00:00,118.89933042426638,1,Card
M_1112,T_101069,2026-04-20 00:00:00,316.2710385307899,1,Card
M_1084,T_101070,2026-04-16 00:00:00,203.45997580578913,1,Wallet
M_1068,T_101071,2026-01-08 00:00:00,1277.2043585554834,1,UPI
M_1196,T_101072,2026-04-19 00:00:00,133.99671426590302,1,Wallet
M_1063,T_101073,2025-11-22 00:00:00,873.6270409425432,1,Card
M_1096,T_101074,2025-11-18 00:00:00,651.4802299480007,1,Card
M_1131,T_101075,2025-11-04 00:00:00,148.65116465873837,1,Card
M_1009,T_101076,2026-02-13 00:00:00,701.9067539396422,1,UPI
M_1033,T_101077,2026-01-26 00:00:00,703.6690409781487,1,Card
M_1183,T_101078,2025-11-18 00:00:00,310.9247738633161,1,Card
M_1188,T_101079,2026-04-19 00:00:00,1059.626761050807,1,Card
M_1029,T_101080,2026-02-06 00:00:00,318.77279100668585,0,UPI
M_1105,T_101081,2025-11-07 00:00:00,712.3704510181924,1,Card
M_1048,T_101082,2025-12-22 00:00:00,1003.604021407639,1,Card
M_1008,T_101083,2026-04-24 00:00:00,268.32206677789117,1,NetBanking
M_1127,T_101084,2025-11-20 00:00:00,888.7477040994844,1,UPI
M_1112,T_101085,2025-11-24 00:00:00,395.6458566209702,1,UPI
M_1184,T_101086,2025-12-30 00:00:00,280.1227393297678,1,NetBanking
M_1125,T_101087,2026-04-06 00:00:00,678.5805932487233,1,NetBanking
M_1157,T_101088,2026-02-20 00:00:00,627.0426901968121,0,UPI
M_1109,T_101089,2025-11-22 00:00:00,642.8047759575475,1,UPI
M_1034,T_101090,2026-02-22 00:00:00,115.44000735833899,1,Card
M_1164,T_101091,2026-01-04 00:00:00,1565.551264830941,1,NetBanking
M_1122,T_101092,2025-12-31 00:00:00,339.71238772812774,1,UPI
M_1099,T_101093,2026-01-13 00:00:00,359.04533953202525,1,NetBanking
M_1134,T_101094,2026-04-21 00:00:00,475.60853297150396,1,NetBanking
M_1195,T_101095,2026-01-17 00:00:00,304.80179401472117,1,Card
M_1177,T_101096,2026-03-05 00:00:00,306.38043689078717,1,Card
M_1104,T_101097,2026-01-23 00:00:00,554.3743481368432,1,UPI
M_1145,T_101098,2026-03-14 00:00:00,276.8053979617064,1,UPI
M_1134,T_101099,2026-01-18 00:00:00,1545.579410874071,1,UPI
M_1108,T_101100,2025-12-25 00:00:00,258.96933703682146,0,UPI
M_1054,T_101101,2026-03-02 00:00:00,67.52730898596464,0,UPI
M_1077,T_101102,2026-04-06 00:00:00,219.7245267582794,1,UPI
M_1033,T_101103,2026-02-05 00:00:00,1400.8279692871959,1,NetBanking
M_1031,T_101104,2025-12-01 00:00:00,835.8289084967905,1,UPI
M_1013,T_101105,2026-04-29 00:00:00,514.813747757672,1,UPI
M_1157,T_101106,2026-03-29 00:00:00,250.73333535811167,1,UPI
M_1014,T_101107,2026-04-19 00:00:00,425.5101413485872,0,Card
M_1031,T_101108,2025-11-15 00:00:00,722.1245167330048,1,UPI
M_1186,T_101109,2026-03-10 00:00:00,247.58810419323967,1,UPI
M_1088,T_101110,2025-11-22 00:00:00,47.511012810688584,1,NetBanking
M_1024,T_101111,2026-02-09 00:00:00,233.45148991320082,1,UPI
M_1087,T_101112,2026-04-17 00:00:00,126.00202201392142,1,UPI
M_1056,T_101113,2026-03-10 00:00:00,263.1441936712964,1,NetBanking
M_1067,T_101114,2026-01-20 00:00:00,69.1033871197636,1,Card
M_1185,T_101115,2026-01-24 00:00:00,405.5754838216908,1,Card
M_1108,T_101116,2026-03-25 00:00:00,118.74105401548078,1,Wallet
M_1081,T_101117,2025-11-17 00:00:00,242.67305016637417,1,UPI
M_1081,T_101118,2026-03-28 00:00:00,447.4878176178106,1,UPI
M_1078,T_101119,2026-04-04 00:00:00,322.7782244120136,1,Card
M_1179,T_101120,2025-11-26 00:00:00,285.62430028113016,1,Wallet
M_1081,T_101121,2026-03-11 00:00:00,226.66220404518967,1,Card
M_1011,T_101122,2026-04-26 00:00:00,197.1226904005886,1,Card
M_1153,T_101123,2026-02-07 00:00:00,2136.139932856578,1,Card
M_1045,T_101124,2025-12-16 00:00:00,403.28456567744803,1,Card
M_1128,T_101125,2025-12-19 00:00:00,20.113205703406933,1,UPI
M_1199,T_101126,2026-04-06 00:00:00,322.0008460484301,1,UPI
M_1008,T_101127,2026-01-17 00:00:00,404.49431642658357,1,UPI
M_1025,T_101128,2026-03-01 00:00:00,339.4706987231407,1,Wallet
M_1153,T_101129,2025-11-02 00:00:00,288.52645215486183,1,NetBanking
M_1043,T_101130,2026-04-10 00:00:00,624.2675205466503,1,UPI
M_1025,T_101131,2026-03-29 00:00:00,125.32333715965667,1,UPI
M_1086,T_101132,2026-01-18 00:00:00,212.978282401882,1,UPI
M_1129,T_101133,2026-01-23 00:00:00,982.3309159805395,0,UPI
M_1039,T_101134,2026-01-05 00:00:00,977.4148147169858,1,UPI
M_1043,T_101135,2026-03-14 00:00:00,353.8349905111831,1,UPI
M_1179,T_101136,2026-03-03 00:00:00,486.1314925394347,1,UPI
M_1047,T_101137,2025-11-19 00:00:00,217.76104476451934,1,UPI
M_1047,T_101138,2026-03-15 00:00:00,950.4515398126732,1,UPI
M_1121,T_101139,2026-01-08 00:00:00,623.1162431452706,1,Card
M_1092,T_101140,2025-11-17 00:00:00,374.985635759393,1,NetBanking
M_1165,T_101141,2026-01-11 00:00:00,1329.7068672744444,1,UPI
M_1013,T_101142,2025-11-10 00:00:00,1340.811433556138,1,UPI
M_1168,T_101143,2025-11-10 00:00:00,657.4684487511171,1,UPI
M_1114,T_101144,2025-11-01 00:00:00,425.5344844754279,1,UPI
M_1105,T_101145,2026-01-24 00:00:00,490.1137694201848,0,Card
M_1129,T_101146,2025-11-12 00:00:00,728.1880019041757,1,UPI
M_1010,T_101147,2026-03-07 00:00:00,153.05434012131968,1,UPI
M_1123,T_101148,2025-12-23 00:00:00,660.9991395644065,1,UPI
M_1035,T_101149,2026-02-14 00:00:00,296.56866979984096,1,UPI
M_1085,T_101150,2026-03-29 00:00:00,83.58059549875135,1,NetBanking
M_1086,T_101151,2026-03-15 00:00:00,179.7541951862224,1,NetBanking
M_1188,T_101152,2025-12-14 00:00:00,199.89659086342039,1,UPI
M_1133,T_101153,2026-03-25 00:00:00,498.4441081200808,1,UPI
M_1119,T_101154,2026-03-29 00:00:00,374.9164035124247,1,UPI
M_1032,T_101155,2025-11-18 00:00:00,48.924472283941135,1,NetBanking
M_1047,T_101156,2025-12-12 00:00:00,118.43058312969117,1,Card
M_1031,T_101157,2025-11-26 00:00:00,323.91693125986023,1,UPI
M_1125,T_101158,2026-01-26 00:00:00,72.76601288068672,1,UPI
M_1001,T_101159,2025-11-18 00:00:00,62.99298454177077,1,Card
M_1178,T_101160,2026-02-22 00:00:00,222.47451140974871,1,UPI
M_1071,T_101161,2026-03-05 00:00:00,1090.5772588704815,1,UPI
M_1176,T_101162,2026-03-19 00:00:00,1024.5910981646584,1,Card
M_1012,T_101163,2025-12-10 00:00:00,374.08615853470184,1,Card
M_1093,T_101164,2025-11-19 00:00:00,122.4875644729233,1,UPI
M_1139,T_101165,2025-11-24 00:00:00,281.61946450985664,1,UPI
M_1111,T_101166,2025-11-05 00:00:00,99.92187875752629,1,UPI
M_1002,T_101167,2026-01-29 00:00:00,372.11791985222186,1,Card
M_1129,T_101168,2026-02-16 00:00:00,1667.7647978903976,1,Card
M_1001,T_101169,2026-03-07 00:00:00,584.607046447228,0,Card
M_1015,T_101170,2026-03-31 00:00:00,445.8039330275023,1,UPI
M_1004,T_101171,2026-01-13 00:00:00,645.1175946434729,1,UPI
M_1142,T_101172,2026-02-14 00:00:00,333.4394799634218,1,UPI
M_1098,T_101173,2026-03-23 00:00:00,111.69789661595642,1,UPI
M_1011,T_101174,2025-11-26 00:00:00,1453.0699077199172,0,UPI
M_1167,T_101175,2026-03-31 00:00:00,1529.2744994985273,1,Wallet
M_1103,T_101176,2026-01-19 00:00:00,836.6179313695148,1,UPI
M_1089,T_101177,2026-02-09 00:00:00,189.63155207078506,1,Card
M_1068,T_101178,2025-11-28 00:00:00,894.7030824508788,1,Wallet
M_1076,T_101179,2026-02-11 00:00:00,1427.9508158214003,1,UPI
M_1041,T_101180,2026-04-15 00:00:00,171.18284514397422,1,Card
M_1199,T_101181,2026-02-09 00:00:00,1335.3872410029023,1,Card
M_1165,T_101182,2026-03-23 00:00:00,42.960167703578385,1,UPI
M_1139,T_101183,2025-11-04 00:00:00,1263.7086792700495,1,UPI
M_1097,T_101184,2026-04-13 00:00:00,505.6053396640058,1,NetBanking
M_1002,T_101185,2026-01-02 00:00:00,540.0614551553832,1,Card
M_1092,T_101186,2026-04-18 00:00:00,81.55684531334991,1,UPI
M_1079,T_101187,2026-01-15 00:00:00,140.93350965800553,1,UPI
M_1095,T_101188,2025-11-17 00:00:00,265.39866066122806,1,Card
M_1169,T_101189,2026-04-16 00:00:00,18.400408953309,1,Card
M_1131,T_101190,2026-04-26 00:00:00,175.8614502443905,1,UPI
M_1048,T_101191,2026-03-06 00:00:00,29.578813781308682,1,Wallet
M_1010,T_101192,2026-02-06 00:00:00,981.879955269113,1,UPI
M_1184,T_101193,2026-02-19 00:00:00,641.7955082065216,1,Wallet
M_1157,T_101194,2026-04-13 00:00:00,717.1980908807659,1,NetBanking
M_1123,T_101195,2025-12-19 00:00:00,68.913888206731,1,Card
M_1043,T_101196,2026-04-08 00:00:00,134.68767429154718,1,UPI
M_1015,T_101197,2026-04-14 00:00:00,266.8288925755802,1,NetBanking
M_1146,T_101198,2026-04-07 00:00:00,487.33991427330346,1,Card
M_1051,T_101199,2025-11-19 00:00:00,328.97580193027466,1,UPI
M_1067,T_101200,2025-12-04 00:00:00,868.9144179770783,1,UPI
M_1012,T_101201,2026-03-02 00:00:00,318.4222272317241,1,Wallet
M_1178,T_101202,2026-03-29 00:00:00,60.84726612342599,1,UPI
M_1084,T_101203,2025-11-30 00:00:00,30.078753410000058,1,Card
M_1184,T_101204,2026-01-01 00:00:00,325.2933847693525,1,UPI
M_1062,T_101205,2026-03-27 00:00:00,775.0858359617665,1,Card
M_1096,T_101206,2025-12-13 00:00:00,393.4425816125082,1,UPI
M_1005,T_101207,2025-12-27 00:00:00,1131.8445618418789,1,Card
M_1126,T_101208,2026-01-19 00:00:00,1645.8548756225146,1,UPI
M_1181,T_101209,2025-11-25 00:00:00,1605.5315204713709,1,Card
M_1197,T_101210,2025-12-27 00:00:00,173.56382008261608,1,Wallet
M_1009,T_101211,2025-11-21 00:00:00,259.00985326520777,1,Card
M_1054,T_101212,2026-04-29 00:00:00,71.28883150140902,1,UPI
M_1111,T_101213,2026-02-23 00:00:00,159.6823226449401,1,Card
